Compound_CID,Name,Synonyms,Molecular_Weight,Molecular_Formula,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,InChI,SMILES,InChIKey,IUPAC_Name,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,MeSH_Headings,Annotation_Content,Annotation_Type_Count,Linked_BioAssays,Create_Date,Data_Source,Data_Source_Category,Tagged_by_PubChem
5311128,Goserelin,"goserelin|65807-02-5|Decapeptide I|Goserelina|Gosereline|Goserelinum|ICI 118630|ICI-118630|ICI 118,630|0F65R8P09N|DTXSID7048297|ICI118630|Acetate, Goserelin|RefChem:57538|DTXCID2028272|L02AE03|6-(O-(1,1-Dimethylethyl)-D-serine)-10-deglycinamide Luteinizing Hormone-Releasing Factor (Pig) 2-(aminocarbonyl)hydrazide|(2S)-1-((2S)-2-((2S)-2-((2R)-3-(tert-butoxy)-2-((2S)-2-((2S)-3-hydroxy-2-((2S)-2-((2S)-3-(1H-imidazol-5-yl)-2-(((2S)-5-oxopyrrolidin-2-yl)formamido)propanamido)-3-(1H-indol-3-yl)propanamido)propanamido)-3-(4-hydroxyphenyl)propanamido)propanamido)-4-methylpentanamido)-5-((diaminomethylidene)amino)pentanoyl)-N-(carbamoylamino)pyrrolidine-2-carboxamide|(2S)-N-((2S)-1-(((2S)-1-(((2S)-1-(((2S)-1-(((2R)-1-(((2S)-1-(((2S)-1-((2S)-2-((carbamoylamino)carbamoyl)pyrrolidin-1-yl)-5-(diaminomethylideneamino)-1-oxopentan-2-yl)amino)-4-methyl-1-oxopentan-2-yl)amino)-3-((2-methylpropan-2-yl)oxy)-1-oxopropan-2-yl)amino)-3-(4-hydroxyphenyl)-1-oxopropan-2-yl)amino)-3-hydroxy-1-oxopropan-2-yl)amino)-3-(1H-indol-3-yl)-1-oxopropan-2-yl)amino)-3-(3H-imidazol-4-yl)-1-oxopropan-2-yl)-5-oxopyrrolidine-2-carboxamide|Zoladex|MFCD01747329|1-(5-Oxo-L-prolyl-L-histidyl-L-tryptophyl-L-seryl-L-tyrosyl-O-tert-butyl-D-seryl-L-leucyl-L-arginyl-L-prolyl)semicarbazide|1233494-97-7|(S)-N-((6S,9S,12R,15S,18S,21S,24S)-21-((1H-indol-3-yl)methyl)-1-amino-12-(tert-butoxymethyl)-6-((S)-2-(2-carbamoylhydrazine-1-carbonyl)pyrrolidine-1-carbonyl)-15-(4-hydroxybenzyl)-18-(hydroxymethyl)-25-(1H-imidazol-4-yl)-1-imino-9-isobutyl-8,11,14,17,20,23-hexaoxo-2,7,10,13,16,19,22-heptaazapentacosan-24-yl)-5-oxopyrrolidine-2-carboxamide|Gosereline [French]|Goserelinum [Latin]|Goserelina [Spanish]|Goserelin [USAN:INN:BAN]|UNII-0F65R8P09N|goserelin-acetate|HSDB 7606|C59H84N18O14|MFCD00867894|HS-2015|ZD-9393|GOSERELIN [INN]|GOSERELIN [MI]|Goserelin (USAN/INN)|GOSERELIN [HSDB]|GOSERELIN [USAN]|D-Ser(t-Bu)(sup 6)aza-gly(sup 10)-GNRH|GOSERELIN [MART.]|GOSERELIN [WHO-DD]|SCHEMBL8643|CHEBI:5523|GTPL3879|orb1179810|CHEMBL1201247|GOSERELIN [EP MONOGRAPH]|SCHEMBL19712239|SCHEMBL20459194|SCHEMBL29381733|SCHEMBL29405686|SCHEMBL29551046|SCHEMBL29833872|HMS2089D16|BDBM50247974|AKOS015994653|AKOS030213245|DB00014|NCGC00390804-01|(2S)-1-[(2S)-2-[(2S)-2-[(2R)-3-(TERT-BUTOXY)-2-[(2S)-2-[(2S)-3-HYDROXY-2-[(2S)-2-[(2S)-3-(1H-IMIDAZOL-4-YL)-2-{[(2S)-5-OXOPYRROLIDIN-2-YL]FORMAMIDO}PROPANAMIDO]-3-(1H-INDOL-3-YL)PROPANAMIDO]PROPANAMIDO]-3-(4-HYDROXYPHENYL)PROPANAMIDO]PROPANAMIDO]-4-METHYLPENTANAMIDO]-5-CARBAMIMIDAMIDOPENTANOYL]-N-(CARBAMOYLAMINO)PYRROLIDINE-2-CARBOXAMIDE|FS110042|HY-13673|[D-Ser(tBu)6,Azagly10]-LHRH acetate salt|NS00120430|(D-Ser(tBu)6,Azagly10)-LHRH (free base)|81G926|D04405|AB01275466-01|EN300-7480905|807G025|Q1992653|BRD-K99504665-001-01-2",1269.400,C59H84N18O14,496.000,2560.000,-1.500,91,17,16,32,"InChI=1S/C59H84N18O14/c1-31(2)22-40(49(82)68-39(12-8-20-64-57(60)61)56(89)77-21-9-13-46(77)55(88)75-76-58(62)90)69-54(87)45(29-91-59(3,4)5)74-50(83)41(23-32-14-16-35(79)17-15-32)70-53(86)44(28-78)73-51(84)42(24-33-26-65-37-11-7-6-10-36(33)37)71-52(85)43(25-34-27-63-30-66-34)72-48(81)38-18-19-47(80)67-38/h6-7,10-11,14-17,26-27,30-31,38-46,65,78-79H,8-9,12-13,18-25,28-29H2,1-5H3,(H,63,66)(H,67,80)(H,68,82)(H,69,87)(H,70,86)(H,71,85)(H,72,81)(H,73,84)(H,74,83)(H,75,88)(H4,60,61,64)(H3,62,76,90)/t38-,39-,40-,41-,42-,43-,44-,45+,46-/m0/s1",CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,BLCLNMBMMGCOAS-URPVMXJPSA-N,(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2R)-1-[[(2S)-1-[[(2S)-1-[(2S)-2-[(carbamoylamino)carbamoyl]pyrrolidin-1-yl]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-[(2-methylpropan-2-yl)oxy]-1-oxopropan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide,1268.64143943,1268.64143943,0,1,0,9,9,0,0,0,0,4673,118063,19108,Goserelin,Biological Test Results|Interactions and Pathways|Chemical and Physical Properties|Classification|Drug and Medication Information|Identification|Literature|Patents|Pharmacology and Biochemistry|Safety and Hazards|Toxicity|Use and Manufacturing|Associated Disorders and Diseases|Spectral Information|Biological Test Results: Active,15,624349|625279|625280|625281|625282|625283|625284|625285|625286|625287|625288|625289|625290|625291|625292|651828|720641|720717|1079931|1079932|1079933|1079934|1079935|1079936|1079937|1079938|1079939|1079940|1079941|1079942|1079943|1079944|1079945|1079946|1079947|1079948|1079949|1224863|1224905|1259416|1259421|1342779|1342814|1346002|1347080|1474166|1474167|1479145|1479147|1479149|1479150|1508586|1645843|1645845|1645846|1749710|1749711|1845191|1845192|1918969|1918990|1961680|1961682|1961690|1961693|1961706|1961719|1961723|1961736|1961737|1961739|1961749|1961751|1961757|1961769|1961772|1961777|1961787|1961812|1961813|1961814|1961820|1961826|1961828|1961838|1961839|1961840|1961844|1961845|1964107,20051216,"001Chemical|10X CHEM|1st Scientific|3WAY PHARM INC|A2B Chem|AA BLOCKS|Aaron Chemicals LLC|AbaChemScene|abcr GmbH|ABI Chem|AbovChem LLC|Accel Scientific|Acmec Biochemical|Acorn PharmaTech Product List|Adooq BioScience|AHH Chemical co.,ltd|AKos Consulting & Solutions|Aladdin Scientific|Alfa Chemistry|Amadis Chemical|Ambinter|ApexBio Technology|AppChem|AstaTech, Inc.|Aurora Fine Chemicals LLC|AvaChem Scientific|BenchChem|BindingDB|Biorbyt|Biosynth|BOC Sciences|Broad Institute|CATO Research Chemicals Inc.|ChangChem|ChEBI|Chem-Space.com Database|Chembase.cn|ChEMBL|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|ChemMol|ChemoSapiens|ChemSpider|Collaborative Drug Discovery, Inc.|Combi-Blocks|Comparative Toxicogenomics Database (CTD)|CreativePeptides|CymitQuimica|Davey Lab, Department of Microbiology, NEIDL, Boston University|DC Chemicals|Drug Induced Liver Injury Rank (DILIrank) Dataset|DrugBank|DrugCentral|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|Enamine|EPA DSSTox|EPA Substance Registry Services|FDA Global Substance Registration System (GSRS)|Glentham Life Sciences Ltd.|Glixx Labs Inc|Google Patents|Human Metabolome Database (HMDB)|IBM|ICCB-Longwood Screening Facility, Harvard Medical School|iChemical Technology USA Inc|InvivoChem|IUPHAR/BPS Guide to PHARMACOLOGY|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|KEGG|Key Organics/BIONET|King Scientific|LabNetwork, a WuXi AppTec Company|LGC Standards|MassBank of North America (MoNA)|Mcule|MedChemexpress MCE|Metabolomics Workbench|Midas Pharma GmbH|Molecule Market|MolGenie|Molport|MuseChem|National Center for Advancing Translational Sciences (NCATS)|NextBio|NextMove Software|NORMAN Suspect List Exchange|Novartis Institutes for BioMedical Research|OChem|PATENTSCOPE (WIPO)|Probes & Drugs portal|Prous Science Drugs of the Future|PubChem Reference Collection|RR Scientific|Selleck Chemicals|Shanghai Titan Scientific|Sigma-Aldrich|Smolecule|Southern Research Institute|Springer Nature|Starshine Chemical|SureChEMBL|TargetMol|THE BioTek|Therapeutic Target Database (TTD)|Thomson Pharma|Tox21|ToxPlanet|Wikidata|xPharm: The Comprehensive Pharmacology Reference|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|Yuhao Chemical",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,"C147908 - Hormone Therapy Agent > C548 - Therapeutic Hormone > C1910 - Gonadotropin-releasing Hormone Analog|D000970 - Antineoplastic Agents|D006730 - Hormones, Hormone Substitutes, and Hormone Antagonists > D006728 - Hormones|L - Antineoplastic and immunomodulating agents > L02 - Endocrine therapy > L02A - Hormones and related agents > L02AE - Gonadotropin releasing hormone analogues"
657181,Leuprolide,"Leuprorelin|leuprolide|53714-56-0|Leuproreline|Leuprorelinum|Leuporelin|Leuprorelina|(-)-leuprolide|Leuprorelin slow release|EFY6W0M8TG|TAP-144 FREE BASE|CHEBI:6427|CKD-841|ABBOTT-43818 FREE BASE|NSC-377526|DTXSID50872411|pGlu-His-Trp-Ser-Tyr-D-Leu-Leu-Arg-Pro-NHC2H5|RefChem:55465|DTXCID00820063|L02AE02|6-D-Leucine-9-(N-ethyl-L-prolinamide)-1-9-luteinizing Hormone-releasing Factor (Pig)|6-D-Leucine-9-(N-ethyl-L-prolinamide)-10-deglycinamide Luteinizing Hormone-Releasing Factor (Pig)|(2S)-1-((2S)-5-carbamimidamido-2-(((2S)-2-(((2R)-2-(((2S)-2-(((2S)-1,3-dihydroxy-2-(((2S)-1-hydroxy-2-(((2S)-1-hydroxy-2-((hydroxy((2S)-5-hydroxy-3,4-dihydro-2H-pyrrol-2-yl)methylidene)amino)-3-(1H-imidazol-5-yl)propylidene)amino)-3-(1H-indol-3-yl)propylidene)amino)propylidene)amino)-1-hydroxy-3-(4-hydroxyphenyl)propylidene)amino)-1-hydroxy-4-methylpentylidene)amino)-1-hydroxy-4-methylpentylidene)amino)pentanoyl)-N-ethylpyrrolidine-2-carboximidic acid|C59H84N16O12|MFCD00167544|Leuprorelin acetate (JAN)|Leuprolide acetate (USAN)|Leuprolide TFA|LEUPRORELIN [INN]|Leuprolide acetate salt|Leuprorelin [INN:BAN]|UNII-EFY6W0M8TG|Leuproreline [INN-French]|Leuprorelinum [INN-Latin]|Leuprorelina [INN-Spanish]|Leuprorelin?|CCRIS 8462|HSDB 6518|5-oxo-L-prolyl-L-histidyl-L-tryptophyl-L-seryl-L-tyrosyl-D-leucyl-L-leucyl-L-arginyl-N-ethyl-L-prolinamide|NSC 377526|LEUPROLIDE [MI]|LEUPROLIDE [HSDB]|LEUPROLIDE [VANDF]|SCHEMBL4585|LEUPRORELIN [MART.]|LEUPRORELIN [WHO-DD]|SCHEMBL172917|GTPL1175|CHEMBL1201199|SCHEMBL30983092|GFIJNRVAKGFPGQ-LIJARHBVSA-N|LEUPRORELIN [EP MONOGRAPH]|MSK10725|(D-Leu(sup 6),des-gly-NH2(sup 10),pro-ethylamide(sup 9))-GNRH|(D-Leu(sup 6),des-gly-NH2(sup 10),pro-ethylamide(sup 9))-LHRH|BDBM50247891|BDBM50369395|AKOS015892744|AKOS030213246|AKOS037515838|CCG-270656|CS-4947|DB00007|HS-2016|NCGC00485984-01|DA-64932|HY-12553|Leuprolide acetate salt, >=98% (HPLC)|C75519|pGlu-His-Trp-Ser-Tyr-D-Leu-Leu-Arg-Pro-NHEt|EN300-7481165|714L560|Fensolvi (leuprolide acetate injectable suspension)|Q907160|BRD-K26323068-001-01-8|Leuprolide acetate, United States Pharmacopeia (USP) Reference Standard|(2S)-1-[(2S)-5-carbamimidamido-2-[(2S)-2-[(2R)-2-[(2S)-2-[(2S)-3-hydroxy-2-[(2S)-2-[(2S)-3-(1H-imidazol-4-yl)-2-{[(2S)-5-oxopyrrolidin-2-yl]formamido}propanamido]-3-(1H-indol-3-yl)propanamido]propanamido]-3-(4-hydroxyphenyl)propanamido]-4-methylpentanamido]-4-methylpentanamido]pentanoyl]-N-ethylpyrrolidine-2-carboxamide|5-OXO-L-PROLYL-L-HISTIDYL-L-TRYPTOPHYL-L-SERYL-L-TRYOSYL-D-LEUCYL-L-LEUCYL-L-ARGINYL-N-ETHYL-L-PROLINAMIDE|L-pyroglutamyl-L-histidyl-L-tryptophyl-L-seryl-L-tyrosyl-D-leucyl-L-leucyl-L-arginyl-L-proline ethylamide",1209.400,C59H84N16O12,432.000,2390.000,0.700,87,15,14,32,"InChI=1S/C59H84N16O12/c1-6-63-57(86)48-14-10-22-75(48)58(87)41(13-9-21-64-59(60)61)68-51(80)42(23-32(2)3)69-52(81)43(24-33(4)5)70-53(82)44(25-34-15-17-37(77)18-16-34)71-56(85)47(30-76)74-54(83)45(26-35-28-65-39-12-8-7-11-38(35)39)72-55(84)46(27-36-29-62-31-66-36)73-50(79)40-19-20-49(78)67-40/h7-8,11-12,15-18,28-29,31-33,40-48,65,76-77H,6,9-10,13-14,19-27,30H2,1-5H3,(H,62,66)(H,63,86)(H,67,78)(H,68,80)(H,69,81)(H,70,82)(H,71,85)(H,72,84)(H,73,79)(H,74,83)(H4,60,61,64)/t40-,41-,42-,43+,44-,45-,46-,47-,48-/m0/s1",CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,GFIJNRVAKGFPGQ-LIJARHBVSA-N,(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2R)-1-[[(2S)-1-[[(2S)-5-(diaminomethylideneamino)-1-[(2S)-2-(ethylcarbamoyl)pyrrolidin-1-yl]-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide,1208.64546218,1208.64546218,0,1,0,9,9,0,0,0,0,6786,94345,21917,Leuprolide,Biological Test Results|Interactions and Pathways|Chemical and Physical Properties|Classification|Drug and Medication Information|Literature|Patents|Pharmacology and Biochemistry|Safety and Hazards|Toxicity|Use and Manufacturing|Associated Disorders and Diseases|Biological Test Results: Active|Biological Test Results: Micromolar|Biological Test Results: Nanomolar,15,16102|24472|102815|102819|102938|102947|189942|197342|267082|267084|267085|267086|267087|409954|409956|496817|496818|496819|496820|496821|496823|496824|496825|496826|496827|496828|496829|496830|496831|496832|497005|540209|540210|540211|540212|540213|678712|678713|678714|678715|678716|678717|678721|678722|693375|693376|693378|693379|693380|693381|693382|693383|693384|693385|693386|693387|693390|693391|1079931|1079932|1079933|1079934|1079935|1079936|1079937|1079938|1079939|1079940|1079941|1079942|1079943|1079944|1079945|1079946|1079947|1079948|1079949|1145197|1145199|1259409|1270640|1270641|1296008|1296009|1342779|1342814|1345084|1346002|1346012|1346986|1346987|1347055|1347159|1347160|1508620|1535409|1645851|1645870|1645876|1645877|1671188|1671193|1745853|1749710|1749711|1755775|1845192|1845220|1845221|1845222|1845223|1961680|1961685|1961687|1961688|1961693|1961706|1961716|1961718|1961723|1961736|1961739|1961749|1961751|1961757|1961769|1961772|1961777|1961785|1961786|1961787|1961812|1961813|1961814|1961820|1961826|1961828|1961838|1961839|1961840|1961844|1961845,20050629,"001Chemical|3WAY PHARM INC|A2B Chem|AA BLOCKS|Aaron Chemicals LLC|AbaChemScene|abcr GmbH|ABI Chem|AbMole Bioscience|AbovChem LLC|Accela ChemBio Inc.|Achemtek|Acmec Biochemical|Acorn PharmaTech Product List|Activate Scientific|Active Biopharma|AHH Chemical co.,ltd|AK Scientific, Inc. (AKSCI)|AKos Consulting & Solutions|Aladdin Scientific|Alfa Chemistry|Alsachim|Amadis Chemical|AstaTech, Inc.|Aurora Fine Chemicals LLC|AvaChem Scientific|BenchChem|BindingDB|Biorbyt|Biosynth|BOC Sciences|Broad Institute|CATO Research Chemicals Inc.|Center for Chemical Genomics, University of Michigan|ChangChem|Changzhou Highassay Chemical Co., Ltd|ChEBI|Chem-Space.com Database|Chembase.cn|ChEMBL|ChemFish Tokyo Co., Ltd.|Chemical Carcinogenesis Research Information System (CCRIS)|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|ChemMol|ChemoSapiens|ChemSpider|Clearsynth|Collaborative Drug Discovery, Inc.|Comparative Toxicogenomics Database (CTD)|CreativePeptides|CymitQuimica|Davey Lab, Department of Microbiology, NEIDL, Boston University|DC Chemicals|Debye Scientific Co., Ltd|Drug Induced Liver Injury Rank (DILIrank) Dataset|DrugBank|DrugCentral|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|Enamine|eNovation Chemicals|EPA DSSTox|EPA Substance Registry Services|FDA Global Substance Registration System (GSRS)|Glentham Life Sciences Ltd.|Google Patents|Hangzhou APIChem Technology|Human Metabolome Database (HMDB)|Hunan Chemfish Pharmaceutical Co., Ltd.|IBM|iChemical Technology USA Inc|InvivoChem|IUPHAR/BPS Guide to PHARMACOLOGY|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|Key Organics/BIONET|King Scientific|LabNetwork, a WuXi AppTec Company|LGC Standards|Mcule|MedChemexpress MCE|Metabolomics Workbench|Midas Pharma GmbH|MLSMR|Molecule Market|MolGenie|Molport|MuseChem|National Center for Advancing Translational Sciences (NCATS)|NCBI Structure|NextBio|NextMove Software|NORMAN Suspect List Exchange|NovoSeek|OChem|PATENTSCOPE (WIPO)|Pi Chemicals|Probes & Drugs portal|Prous Science Drugs of the Future|PubChem Reference Collection|RR Scientific|Santa Cruz Biotechnology, Inc.|SCRIPDB|Selleck Chemicals|Sigma-Aldrich|Smolecule|Springer Nature|Starshine Chemical|SureChEMBL|TCI (Tokyo Chemical Industry)|THE BioTek|Therapeutic Target Database (TTD)|Thieme Chemistry|Thomson Pharma|Tox21|ToxPlanet|VladaChem|VWR, Part of Avantor|Wikidata|xPharm: The Comprehensive Pharmacology Reference|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|Yuhao Chemical|ZeroPM - Zero Pollution of Persistent, Mobile Substances",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,"C147908 - Hormone Therapy Agent > C548 - Therapeutic Hormone > C1910 - Gonadotropin-releasing Hormone Analog|D000970 - Antineoplastic Agents|D006730 - Hormones, Hormone Substitutes, and Hormone Antagonists > D006728 - Hormones|D012102 - Reproductive Control Agents > D005299 - Fertility Agents|L - Antineoplastic and immunomodulating agents > L02 - Endocrine therapy > L02A - Hormones and related agents > L02AE - Gonadotropin releasing hormone analogues"
